id,seller,area_total,area_kitchen,area_living,floor,rooms,ceiling,bathrooms_shared,bathrooms_private,windows_court,windows_street,balconies,loggias,condition,phones,building_id,new,latitude,longitude,district,constructed,material,stories,elevator_without,elevator_passenger,elevator_service,parking,garbage_chute,heating,distance_from_center,angle,average_room_size,bathroom_amount,relative_floor
7578,0,33.6,8.3,18.0,1,1,2.8,0,1,1,0,0,1,1,1,1835,0,55.359942,37.403809,10,1983,7,5,True,False,False,3,False,0,0.4138706534849847,-2.7028747540450824,33.6,1,5.0
17422,3,67.9,10.7,30.9,13,3,2.8,0,0,2,2,0,0,4,1,2640,1,55.734385,37.525342,7,2022,2,32,False,True,False,1,False,4,0.0542711168740575,-1.5750871651827465,22.633333333333336,0,2.4615384615384617
6606,3,69.7,23.8,31.7,11,2,3.0,2,0,2,2,0,0,4,1,1692,1,55.824678000000006,37.432708,8,2022,2,25,False,True,True,1,False,0,0.1723130696564979,-1.02083518760448,34.85,2,2.272727272727273
10337,3,53.8,15.4,23.2,21,2,2.8,2,0,1,0,0,0,4,1,5435,1,55.719896,37.692663,4,2021,4,30,False,True,True,0,True,0,0.1140049228247082,1.7002915569365993,26.9,2,1.4285714285714286
12686,1,42.6,10.7,30.9,2,1,3.3,1,0,2,2,0,0,3,1,1441,0,55.780983,37.570294,1,2019,2,6,True,True,True,0,True,4,0.0472923049203305,-0.1983408618971918,42.6,1,3.0
13758,3,27.55,4.0,15.5,8,1,2.7,0,1,2,2,0,0,4,1,6703,1,55.52117,37.354734,11,2022,2,16,True,True,True,3,False,1,0.3100490038822408,-2.3301222367415053,27.55,1,2.0
11027,4,77.0,10.7,30.9,9,3,2.64,1,0,1,0,1,0,1,1,3526,0,55.641605000000006,37.504151,6,1999,3,17,False,True,True,3,True,0,0.1197741594515941,-2.459997547249735,25.666666666666668,1,1.8888888888888888
14939,4,76.5,10.2,46.0,4,3,2.8,0,1,2,2,1,0,2,1,3649,0,55.644704,37.385861,7,2019,7,13,False,True,True,0,True,4,0.2135982041894027,-2.005287176256662,25.5,1,3.25
16276,4,81.4,10.0,43.7,36,2,2.8,0,1,2,2,0,1,4,1,9649,0,55.579688,37.671085,5,2013,4,45,True,True,True,0,True,0,0.1799179278503506,2.6082533202825307,40.7,1,1.25
3318,4,152.5,10.7,30.9,3,1,4.8,0,0,1,1,0,0,0,1,4254,0,55.74055799999999,37.640929,0,2016,2,7,True,True,True,0,False,4,0.0616034411395117,1.474220943793765,152.5,0,2.3333333333333335
18774,0,80.8,14.0,40.1,3,2,2.8,0,1,1,0,0,1,4,1,2004,0,55.622263,37.666144,5,2013,7,6,False,True,True,3,False,4,0.1418143029885727,2.485312616725125,40.4,1,2.0
13663,4,38.7,7.689874357148243,30.9,8,1,2.8,0,1,2,2,1,0,1,1,6184,0,55.600781000000005,37.606137,5,1975,3,12,False,True,True,3,True,0,0.1364399138160599,2.9459434467376027,38.7,1,1.5
9210,2,36.0,9.0,18.0,4,1,2.8,0,0,2,2,0,0,4,0,8772,2,55.54724399999999,37.539841,6,2002,7,17,False,False,False,3,False,4,0.1915482913100826,-2.932438740636748,36.0,0,4.25
13096,4,131.6,10.7,30.9,23,4,2.8,0,0,2,2,0,0,4,1,3139,1,55.770775,37.376626,7,2017,2,24,False,True,True,0,True,1,0.2061817280840573,-1.3945194641159795,32.9,0,1.0434782608695652
6283,3,71.99,14.2,37.4,9,3,2.8,0,1,1,1,0,1,4,1,940,1,55.47444399999999,37.512128,11,2021,2,13,False,True,True,1,False,4,0.2687835841243825,-2.887802833665989,23.996666666666663,1,1.4444444444444444
18258,3,131.65,23.9,71.0,22,4,3.3,2,1,2,2,0,1,4,1,1143,1,55.717006000000005,37.428791,7,2021,2,27,True,True,True,0,False,1,0.1518464294189665,-1.6870426953822486,32.9125,3,1.2272727272727273
15915,4,54.5,9.3,32.3,15,2,2.8,1,0,1,1,0,0,2,1,6870,0,55.818048,37.513134,1,1998,2,17,True,True,True,3,True,0,0.1066770523623643,-0.6727975836879101,27.25,1,1.1333333333333333
11118,1,55.0,8.0,34.0,1,2,2.8,1,0,2,2,0,0,4,1,4812,0,55.797974,37.68897,3,1960,0,5,True,False,True,3,False,0,0.1263844794040846,1.0456995143116083,27.5,1,5.0
2154,1,32.6,7.5,18.9,1,1,2.64,0,1,1,0,0,0,1,1,9484,0,55.863742,37.611167,2,1975,3,9,False,True,False,3,True,0,0.132923739661937,0.239675188744227,32.6,1,9.0
5265,3,87.29,16.5,38.8,2,2,3.0,1,1,2,2,0,2,4,1,7203,1,55.714414,37.657907,5,2021,2,17,False,True,True,0,False,4,0.0808591778564888,1.8233370216842304,43.645,2,8.5
4291,1,70.0,10.7,30.9,3,2,2.8,0,1,2,2,1,0,1,1,5661,0,55.867889,37.47077,1,2014,2,12,True,True,True,1,True,0,0.1720694917537634,-0.6848416188955798,35.0,1,4.0
7594,2,52.4,12.7,24.3,4,1,3.0,1,0,1,0,0,0,2,1,3211,0,55.860711,37.670968,2,2004,4,5,True,True,True,1,True,0,0.1557089718724356,0.6269851047543933,52.4,1,1.25
3620,4,47.5,10.7,30.9,4,1,3.5,0,0,1,1,0,0,0,1,4024,0,55.789704,37.810081,3,2013,0,5,False,True,False,1,False,4,0.2369602443207819,1.3361799050804248,47.5,0,1.25
13937,4,120.0,15.0,80.0,7,4,3.2,0,2,1,1,0,1,2,2,2813,0,55.751771,37.50822,7,2011,2,8,False,True,False,1,True,0,0.0734243538811862,-1.335000993342858,30.0,2,1.1428571428571428
685,3,40.8,12.6,12.9,2,1,3.1,1,0,2,2,0,0,4,1,4806,0,55.780709,37.469826,8,2011,2,32,False,True,True,0,False,0,0.1190692814829222,-1.1733173704504505,40.8,1,16.0
5957,3,118.7,19.2,59.6,5,4,2.85,2,0,1,1,1,0,4,1,1135,1,55.751016,37.686815,4,2023,2,20,False,True,True,0,False,4,0.1084492950610391,1.419008624927375,29.675,2,4.0
11893,3,103.46,14.2,58.3,7,4,2.8,2,0,1,0,0,1,4,1,4571,1,55.666858,37.759866,4,2021,2,22,False,True,True,0,False,4,0.1925686414732579,1.9303685464568847,25.865,2,3.142857142857143
19982,4,232.0,10.7,30.9,4,5,2.8,0,0,2,2,0,0,3,1,6750,0,55.718872,37.499893,7,1997,2,8,True,True,True,0,True,0,0.0812597670038991,-1.7658019012399782,46.4,0,2.0
119,0,24.1,5.3,14.8,5,1,2.8,1,0,0,1,0,0,4,1,6208,1,55.52118000000001,37.347575,11,2020,3,15,True,True,True,0,False,4,0.3152731819773747,-2.3144661501789114,24.1,1,3.0
13030,2,83.0,15.0,50.0,1,3,2.64,1,1,1,0,1,1,1,1,80,0,55.533379,37.532268,6,1997,3,9,False,True,True,3,True,0,0.2067331485980782,-2.9105288467959016,27.666666666666668,2,9.0
1322,3,66.2,4.5,27.9,11,2,2.8,1,2,1,1,0,0,4,1,2500,1,55.793035,37.54506,1,2020,7,41,False,True,False,0,False,4,0.0678707940572183,-0.5341318995159846,33.1,3,3.727272727272727
23092,1,55.0,9.0,33.0,12,2,2.8,1,0,2,2,0,1,4,1,3633,0,55.882767,37.5251,1,1993,2,14,True,True,True,1,True,0,0.1578600354454789,-0.3525823701591821,27.5,1,1.1666666666666667
3212,4,106.0,6.0,76.0,2,5,3.4,0,1,1,1,0,0,1,2,9175,0,55.742291,37.625576,0,1900,0,5,True,False,False,1,False,0,0.0465994582391855,1.4053816091693834,21.2,1,2.5
8572,3,148.9,12.8,94.5,18,4,2.8,0,0,2,2,0,0,4,1,7624,1,55.785777,37.58579,1,2020,2,20,False,True,False,0,False,4,0.051530737011169,0.1201666245892617,37.225,0,1.1111111111111112
15079,3,85.43,11.8,43.6,19,3,3.0,0,0,2,2,0,1,4,1,8016,1,55.580192,37.587137,5,2020,2,19,False,True,True,0,False,4,0.15460907154819,3.092906272771087,28.47666666666667,0,1.0
16073,1,40.9,6.3,30.0,1,2,2.64,0,1,1,0,0,0,0,2,4726,0,55.80124300000001,37.800622,3,1971,3,5,False,True,False,3,True,0,0.2308333933452647,1.2780020998310777,20.45,1,5.0
15103,2,32.0,8.0,16.0,11,1,2.8,1,0,2,2,0,1,1,1,4521,0,55.614312,37.713369,5,1974,3,12,False,True,False,3,True,0,0.179900727529319,2.303302061729614,32.0,1,1.0909090909090908
8973,4,54.2,9.2,32.2,11,2,2.64,0,1,0,1,1,0,0,1,4815,0,55.539314000000005,37.508301,6,2001,3,12,False,True,True,1,True,0,0.2079157222674288,-2.7915016585775425,27.1,1,1.0909090909090908
20412,4,130.0,22.0,54.0,2,3,3.0,2,0,1,0,0,0,2,1,715,0,55.735657,37.432537,7,2012,7,17,True,True,True,0,True,0,0.1470792881139948,-1.563731152756364,43.333333333333336,2,8.5
467,3,89.6,8.3,54.4,13,4,3.3,0,2,1,1,0,1,4,1,8078,0,55.776912,37.487389,8,2011,2,16,False,True,True,0,False,0,0.1014592982192762,-1.140810281395651,22.4,2,1.2307692307692308
5476,2,42.0,6.5,28.0,2,2,2.64,0,1,1,0,1,0,1,2,3148,0,55.592591000000006,37.664815,5,1972,2,12,False,True,False,1,True,0,0.1656232991494333,2.601244280015508,21.0,1,6.0
14051,0,160.0,10.7,30.9,27,5,2.8,0,3,1,1,0,3,0,1,4099,0,55.65462,37.591467,6,2010,2,30,True,True,True,0,True,0,0.0808714118504774,2.994479477377942,32.0,3,1.1111111111111112
15960,4,84.3,13.8,39.0,5,2,2.8,0,1,2,2,1,0,2,1,6492,0,55.86791,37.638665,2,1971,3,9,False,True,True,0,True,0,0.1457874356434261,0.4170423840414083,42.15,1,1.8
4624,3,70.7,10.7,30.9,19,1,3.0,0,0,2,2,0,1,4,1,2570,0,55.681047,37.551088,6,2019,2,20,True,True,True,0,True,1,0.0606917760140141,-2.6523115348150736,70.7,0,1.0526315789473684
15323,4,39.0,7.0,14.0,12,1,3.0,1,0,1,1,0,1,0,2,8296,0,55.80356999999999,37.591027,2,2017,7,47,True,True,True,0,False,0,0.0698905190802788,0.164052921584683,39.0,1,3.9166666666666665
18735,3,42.9,16.0,15.3,3,1,2.65,0,1,1,0,1,0,4,1,8317,1,55.617017,37.413718,11,2022,3,16,False,True,True,1,False,4,0.2033494238151492,-2.1874631775168227,42.9,1,5.333333333333333
5363,1,32.5,6.0,18.7,3,1,2.8,1,0,1,0,0,0,4,2,8098,0,55.579668000000005,37.645797,5,1973,3,9,True,True,False,1,True,0,0.16849283092147,2.737915737225031,32.5,1,3.0
15016,4,76.5,10.2,44.7,15,3,2.64,0,1,1,0,1,0,1,1,5447,0,55.62667,37.51989,6,1986,3,17,False,True,False,3,True,0,0.1233674721848209,-2.636254407711653,25.5,1,1.1333333333333333
19455,2,32.0,7.0,18.0,4,1,2.64,1,0,1,1,0,1,0,2,1729,0,55.815964,37.707673,3,1966,7,5,True,False,False,3,False,0,0.1517124083101657,1.0048836685329865,32.0,1,1.25
14811,0,76.9,20.0,34.0,12,3,3.1,2,0,1,0,0,1,1,1,1172,0,55.86268100000001,37.372440000000005,8,2019,2,25,True,True,True,0,True,0,0.2435583280393587,-1.0171401953691774,25.633333333333336,2,2.0833333333333335
5427,1,37.7,9.0,20.0,2,1,2.8,0,1,2,2,0,0,2,1,4817,0,55.60195,37.664752,5,2004,3,17,True,True,True,3,True,0,0.1576371709274109,2.5710401442931907,37.7,1,8.5
2753,4,189.5,10.7,30.9,18,4,2.8,0,0,1,1,0,0,0,1,7263,0,55.724271,37.44691,7,2000,2,26,True,True,True,0,True,1,0.1331053804556966,-1.6486092346976102,47.375,0,1.4444444444444444
15714,3,72.3,10.4,43.8,34,3,3.1,1,1,1,1,0,0,4,1,5102,1,55.767575,37.500396,8,2021,2,36,False,True,True,0,False,0,0.0857988636877904,-1.176540897284342,24.1,2,1.0588235294117647
6800,4,19.9,3.954224798636952,10.721795422445256,2,1,2.5,1,0,0,1,0,0,3,1,4535,0,55.86383299999999,37.539024,1,2019,3,9,True,True,True,1,True,0,0.1354399727619814,-0.3043569592589116,19.9,1,4.5
14848,1,32.0,6.0,16.0,3,1,2.4,1,0,1,0,1,0,0,2,6722,0,55.855942000000006,37.413619,8,1967,3,5,True,False,False,1,False,0,0.2056050242847152,-0.9396340654972366,32.0,1,1.6666666666666667
81,1,71.6,10.7,30.9,12,3,2.7,2,0,1,0,0,1,2,1,3388,0,55.566975,37.474228,11,2012,0,15,False,True,True,3,False,0,0.1980152739261644,-2.580390331849024,23.866666666666664,2,1.25
22855,0,79.0,9.0,47.0,1,3,2.64,0,1,1,1,0,0,3,1,6698,0,55.727536,37.762417,4,2001,3,14,False,True,True,3,True,0,0.1829415075821577,1.6095171065654337,26.33333333333333,1,14.0
23159,2,39.55,12.0,18.0,11,1,3.0,1,0,1,0,0,1,0,2,9081,0,55.62635,37.310932,11,2017,7,22,False,True,True,1,True,4,0.289674309032448,-1.9538528655912455,39.55,1,2.0
7739,4,66.0,10.7,30.9,6,2,2.7,0,1,1,1,1,0,3,1,6727,0,55.741754,37.402641,7,1999,3,17,False,True,False,3,False,0,0.1771154360926183,-1.5304945640821317,33.0,1,2.8333333333333335
9626,3,56.6,10.7,0.0,24,2,3.5,1,1,2,2,0,0,4,1,250,1,55.61310699999999,37.742977,5,2022,2,30,False,True,True,0,False,4,0.2035996379065115,2.21031934663648,28.3,2,1.25
2342,2,75.4,14.6,35.5,1,2,3.0,1,0,0,1,0,1,0,1,7965,0,55.543236,37.151868,10,2018,7,6,True,True,True,1,True,4,0.4686069535965774,-1.9915033756904703,37.7,1,6.0
17842,0,72.1,10.7,43.0,6,3,2.74,0,1,1,0,0,2,1,1,6482,0,55.658149,37.77069,4,2001,3,15,False,True,True,1,True,0,0.205810723587934,1.9514737493962828,24.03333333333333,1,2.5
11143,4,86.7,16.0,49.0,12,3,2.8,1,0,2,2,0,0,3,1,2447,0,55.653853000000005,37.407079,7,2011,7,23,True,True,True,3,False,4,0.19050147761337,-2.0086087929043983,28.9,1,1.9166666666666667
15302,1,38.4,6.4,22.1,6,2,2.64,0,1,1,0,0,1,1,2,3543,0,55.753382,37.830186,3,1973,4,12,False,True,False,1,True,0,0.251274974450374,1.4960510576301422,19.2,1,2.0
20029,4,160.0,18.0,110.0,8,4,2.8,0,0,1,0,1,0,4,1,7657,0,55.715525,37.477103,7,2010,4,23,True,True,True,0,False,0,0.104272523885488,-1.7549407150426497,40.0,0,2.875
18471,0,96.0,10.7,30.9,1,4,2.8,0,0,0,1,0,0,2,2,9305,0,55.79643000000001,37.705095,3,1959,0,8,False,True,False,1,True,0,0.1398805492273956,1.1130893631420942,24.0,0,8.0
23233,4,65.4,11.6,35.7,10,2,2.8,0,1,2,2,1,0,0,1,3184,0,55.887978,37.537155,1,2019,3,15,True,True,True,1,True,1,0.1591288138250078,-0.2700845069196257,32.7,1,1.5
14989,2,37.0,8.0,19.0,6,1,2.64,1,0,1,0,1,0,1,1,2059,0,55.720672,37.417643,7,1999,3,16,False,True,True,1,True,0,0.1625688904764905,-1.6566862484914362,37.0,1,2.6666666666666665
14194,4,18.0,3.5766857475108105,9.69810641226204,3,1,2.8,1,0,1,1,0,0,4,1,1867,1,55.651415,37.723187,4,2020,3,6,True,True,True,3,False,4,0.1659407141062703,2.0960137889527037,18.0,1,2.0
22502,3,72.9,13.8,42.7,14,3,3.3,1,1,2,2,0,1,4,1,1143,1,55.717006000000005,37.428791,7,2021,2,27,True,True,True,0,False,1,0.1518464294189665,-1.6870426953822486,24.3,2,1.9285714285714286
5636,4,85.8,13.9,42.8,9,3,2.8,0,1,2,2,0,2,0,2,8804,0,55.698533,37.935513,4,2018,7,25,True,True,True,1,True,0,0.3577250342290323,1.6718413828575946,28.6,1,2.7777777777777777
10611,4,27.8,5.523992432266697,14.978186570049152,12,1,3.0,0,0,2,2,0,0,4,1,4693,1,55.69624,37.488035,7,2020,2,51,True,True,False,0,False,4,0.0992941122543869,-1.967637556437324,27.8,0,4.25
12870,3,118.7,13.0,58.5,3,4,3.2,2,1,1,1,1,0,4,1,1135,1,55.751016,37.686815,4,2023,2,20,False,True,True,0,False,4,0.1084492950610391,1.419008624927375,29.675,3,6.666666666666667
11079,3,58.9,14.7,27.5,17,2,2.8,1,1,2,2,0,1,4,1,1130,1,55.776335,37.736905,3,2020,3,25,False,True,True,0,True,4,0.1627304912306223,1.3115447677904677,29.45,2,1.4705882352941178
3390,4,201.8,25.0,130.0,6,5,2.8,2,0,2,2,0,1,0,1,5400,0,55.722142000000005,37.618569,0,2013,0,14,True,True,True,2,True,0,0.0409053423696026,1.8807280422581776,40.36,2,2.3333333333333335
1886,0,38.4,8.5,19.0,4,1,2.8,0,0,2,2,0,0,4,0,40,2,55.82543100000001,37.624175,2,2013,7,16,False,False,False,3,False,4,0.1011574560780858,0.4561833293495695,38.4,0,4.0
3368,4,94.2,15.0,60.0,8,3,2.8,0,0,2,2,0,0,4,0,5931,0,55.736518,37.61715,0,2007,2,11,True,True,True,0,True,3,0.0375854440441636,1.5202197671965574,31.4,0,1.375
2,3,78.5,22.5,40.8,12,3,2.65,0,2,1,1,0,0,4,1,5176,1,55.663299,37.515335,6,2021,3,15,False,True,True,1,False,4,0.0960103796352232,-2.408075863597034,26.166666666666668,2,1.25
22105,2,64.0,7.0,44.0,10,3,2.8,0,0,2,2,0,2,1,1,3875,0,55.631244,37.508679,6,1972,3,12,False,True,False,3,False,4,0.1253703897236143,-2.5401986701688584,21.33333333333333,0,1.2
6965,3,44.2,6.1,29.3,2,2,2.8,0,2,0,1,0,0,4,1,4108,1,55.839957,37.49524,1,2021,7,24,True,True,True,1,False,4,0.1349632220350777,-0.6753271097206238,22.1,2,12.0
22969,3,21.7,5.0,8.8,13,1,2.7,1,0,1,0,1,0,4,1,3556,1,55.554552,37.557619,6,2021,2,33,False,True,True,1,False,4,0.1814040682430264,-3.020052606690358,21.7,1,2.5384615384615383
627,4,180.0,20.0,80.0,9,4,3.1,2,0,2,2,0,0,0,2,2612,0,55.807982,37.450845,8,2008,2,32,False,True,True,1,True,0,0.1482005234153873,-1.0529236519540488,45.0,2,3.5555555555555554
8224,3,83.1,33.4,28.9,6,2,2.8,0,1,2,2,0,1,4,1,623,1,55.755702,37.543713,0,2020,7,20,False,True,True,0,False,4,0.0416331976648779,-1.039761460080462,41.55,1,3.3333333333333335
14705,4,112.0,10.0,65.0,9,2,3.1,2,0,1,0,1,0,2,1,4171,0,55.773155,37.597208,0,2003,2,12,False,True,True,3,True,4,0.0423639946833636,0.4283144890970138,56.0,2,1.3333333333333333
17856,4,58.6,6.0,50.4,5,3,2.8,0,1,2,2,1,0,2,1,3121,0,55.597124,37.668552000000005,5,1971,2,9,False,True,False,3,True,0,0.1637521832021349,2.5674274730393694,19.53333333333333,1,1.8
9831,4,55.8,13.0,34.7,13,2,2.8,1,1,2,2,0,1,0,2,8889,0,55.702637,37.94305,4,2013,3,17,False,True,True,3,False,4,0.3648417562078619,1.65856579101211,27.9,2,1.3076923076923077
11144,3,70.65,16.3,30.6,24,2,3.0,0,2,1,0,0,0,4,1,2247,1,55.756715,37.510682,7,2020,3,29,False,True,True,1,False,0,0.0723858635773831,-1.2605758334088697,35.325,2,1.2083333333333333
23051,4,165.5,20.0,129.7,4,5,2.8,0,0,1,0,1,0,2,2,3100,0,55.758569,37.449686,7,2003,2,4,True,True,False,0,True,3,0.1321157924180731,-1.3884993744901553,33.1,0,1.0
22714,3,60.04,22.8,23.3,1,2,2.72,0,1,1,0,0,0,4,1,1656,1,55.802325,37.599858000000005,2,2021,2,14,False,True,True,1,False,4,0.0706691676902419,0.2905519934897217,30.02,1,14.0
8943,4,76.5,10.1,46.4,15,3,2.64,0,1,1,1,0,1,1,1,2376,0,55.645141,37.4167,7,1998,3,22,False,True,False,3,True,0,0.1858672395883185,-2.0730499246581724,25.5,1,1.4666666666666666
17304,1,37.5,7.3,18.9,6,1,2.74,1,0,1,0,0,1,1,1,6176,0,55.591701,37.37695,11,2011,3,17,False,True,True,3,True,0,0.2479866277930557,-2.1850010362936896,37.5,1,2.8333333333333335
15248,3,44.7,12.1,20.0,21,1,3.0,0,1,2,2,0,1,4,1,1744,1,55.811735,37.740722,3,2021,7,22,True,True,True,0,True,0,0.1786149077462228,1.1243633968958835,44.7,1,1.0476190476190477
16167,4,79.2,10.7,30.9,15,3,2.8,0,0,2,2,0,0,4,1,7397,1,55.703413,37.943616,4,2021,7,17,False,True,True,1,False,4,0.3653384819795709,1.656314105345568,26.4,0,1.1333333333333333
20328,1,84.3,12.4,46.9,16,3,2.8,0,1,1,1,1,1,1,1,5717,0,55.485719,37.308175,10,2005,2,17,False,True,True,1,True,0,0.368278463261044,-2.312905830323434,28.1,1,1.0625
18671,4,134.0,10.7,30.9,4,4,2.8,3,0,2,2,0,0,2,1,9481,0,55.679433,37.469638,7,2011,2,20,True,True,True,2,True,0,0.1230438380707824,-2.0358800289769845,33.5,3,5.0
13533,1,40.7,9.7,18.5,24,1,2.8,1,0,0,1,0,1,2,2,2113,0,55.600201,37.508885,6,1998,2,24,False,True,True,1,True,0,0.1518890720728482,-2.657220192145655,40.7,1,1.0
15548,2,88.0,11.1,48.0,17,3,3.1,1,1,0,1,0,0,3,2,7494,0,55.760991,37.513628,8,2018,2,37,False,True,True,3,True,0,0.0710599170755255,-1.1905606113669165,29.33333333333333,2,2.176470588235294
5809,4,56.0,10.7,30.9,16,2,2.8,0,0,2,2,0,0,4,1,7321,1,55.648819,37.742097,4,2019,3,17,False,True,True,1,True,0,0.1837460757643819,2.0566264483793444,28.0,0,1.0625
9951,4,37.4,7.431558164272461,20.15050998992224,10,1,2.8,0,0,2,2,0,0,4,1,3032,1,55.701516000000005,37.948898,4,2019,3,17,False,True,True,1,False,4,0.3707660010734261,1.6601950346800265,37.4,0,1.7
11758,0,33.0,6.0,20.0,6,1,2.64,1,0,1,0,0,0,2,1,7242,0,55.864576,37.487245,1,1968,7,9,False,True,False,3,True,0,0.1594393076558333,-0.6179037125897126,33.0,1,1.5
995,4,33.0,6.55725720376982,17.77986175581374,9,1,2.8,0,0,2,2,0,0,4,0,4783,2,55.776137,37.490865,8,2013,7,9,False,False,False,3,False,4,0.0979794769534307,-1.1332112102098977,33.0,0,1.0
12248,4,108.35,21.8,55.2,18,3,3.1,3,0,1,0,0,1,0,1,2570,0,55.681047,37.551088,6,2019,2,20,True,True,True,0,True,1,0.0606917760140141,-2.6523115348150736,36.11666666666667,3,1.1111111111111112
20741,4,76.5,10.0,53.0,8,3,2.78,1,0,1,1,0,1,3,1,4155,0,55.874016000000005,37.589015,2,2010,2,25,False,True,True,1,True,0,0.1397148669264939,0.0673478383241863,25.5,1,3.125
6332,0,64.0,12.0,39.0,1,2,2.8,0,1,1,1,2,0,2,2,2143,0,55.609731,37.668462,5,2013,0,17,False,True,False,3,True,0,0.1532675522702776,2.523230723397309,32.0,1,17.0
3099,4,198.0,10.7,30.9,3,5,2.8,3,0,1,1,0,0,3,2,9049,0,55.739630000000005,37.589868,0,1917,0,6,True,True,False,1,False,4,0.0114146547592521,1.116203808914209,39.6,3,2.0
9803,1,45.6,11.1,19.0,7,1,2.8,1,0,1,0,0,1,4,2,8171,0,55.604748,37.664024,5,2013,2,11,True,True,True,0,True,0,0.1548917819514927,2.5652392553100984,45.6,1,1.5714285714285714
21668,4,41.5,16.0,10.9,3,1,2.8,1,0,0,1,0,1,4,1,4292,1,55.807491000000006,37.648169,2,2020,7,19,False,True,True,3,False,4,0.1000523412912968,0.7548853694928883,41.5,1,6.333333333333333
20685,3,66.5,12.4,36.1,6,2,2.78,0,0,2,2,0,0,4,1,4542,0,55.880945,37.54118,1,2019,2,24,True,True,True,1,False,4,0.1512901043223141,-0.2568473515961369,33.25,0,4.0
14749,4,44.0,10.7,20.0,16,2,2.8,0,1,1,0,0,0,3,1,8036,0,55.785685,37.492536,8,2011,2,32,True,True,True,0,False,0,0.1009464672940924,-1.0403906722195917,22.0,1,2.0
15407,4,92.9,18.6,51.4,29,4,2.8,2,0,1,0,0,2,1,2,909,0,55.855411,37.472279,1,2013,7,31,False,True,True,3,False,4,0.161590489092661,-0.7264663204028625,23.225,2,1.0689655172413792
8779,1,46.0,6.0,28.0,6,2,2.6,1,0,1,0,1,0,1,1,4635,0,55.814528,37.716243,3,1966,0,8,False,True,False,3,False,0,0.1582829450690618,1.0415809148045674,23.0,1,1.3333333333333333
19111,4,51.5,7.9,29.3,13,2,2.85,0,1,1,1,0,1,1,1,8237,0,55.874258,37.515991,1,1993,3,14,False,True,False,1,True,0,0.1534505675580193,-0.4275104472466657,25.75,1,1.0769230769230769
10642,4,26.7,5.305417192141036,14.385524511522028,21,1,3.0,0,0,2,2,0,0,4,1,4693,1,55.69624,37.488035,7,2020,2,51,True,True,False,0,False,4,0.0992941122543869,-1.967637556437324,26.7,0,2.4285714285714284
22352,3,46.0,20.9,12.9,2,1,2.89,1,0,1,0,0,0,4,1,1666,1,55.55636,37.510673,11,2022,7,16,False,True,False,0,False,4,0.1911244052704327,-2.772568486804892,46.0,1,8.0
19633,4,44.0,6.2,29.4,9,2,2.64,0,1,2,2,1,1,1,1,4804,0,55.620697,37.604223,5,1970,2,9,False,True,True,3,False,0,0.1165488527433066,2.9288317269711137,22.0,1,1.0
8653,2,45.2,6.0,28.7,3,2,2.64,1,0,1,0,0,1,1,1,4288,0,55.825012,37.812471,3,1973,4,14,False,True,False,1,True,0,0.2497881613047144,1.2005091370215777,22.6,1,4.666666666666667
9377,1,51.0,9.0,35.0,2,2,2.8,0,1,1,1,0,0,4,1,6364,0,55.565137,37.576403000000006,6,1988,3,17,False,True,False,3,False,0,0.1695112569105982,-3.122656984377642,25.5,1,8.5
4844,1,59.0,6.0,45.0,1,3,2.8,0,1,2,2,1,0,1,1,48,0,55.603151,37.512829,6,1977,3,9,False,True,True,1,True,0,0.1474570747221647,-2.6715749271478644,19.666666666666668,1,9.0
19730,1,53.0,9.1,34.0,13,2,2.8,1,0,1,1,1,1,3,2,1215,0,55.692709,37.606595,5,1978,0,16,False,True,False,3,True,0,0.0498437777892647,2.569563791204334,26.5,1,1.2307692307692308
17633,0,72.0,9.5,43.5,16,3,2.8,1,1,1,0,0,1,1,1,914,0,55.883399,37.560493,1,2004,3,16,False,True,False,3,True,0,0.1500046167305767,-0.1278078617852766,24.0,2,1.0
7165,4,60.9,11.0,34.4,7,2,2.8,0,1,2,2,1,0,1,1,4155,0,55.874016000000005,37.589015,2,2010,2,25,False,True,True,1,True,0,0.1397148669264939,0.0673478383241863,30.45,1,3.5714285714285716
19279,3,38.83,7.715705976435821,30.9,16,1,2.85,0,0,2,2,0,0,4,1,6555,1,55.883202,37.683015000000005,2,2020,0,24,True,True,True,0,False,0,0.1810229186377298,0.6079811584649509,38.83,0,1.5
19493,4,35.8,7.1136305422715,19.288456086610054,13,1,2.8,0,0,2,2,1,1,4,1,8889,0,55.702637,37.94305,4,2013,3,17,False,True,True,3,False,4,0.3648417562078619,1.65856579101211,35.8,0,1.3076923076923077
7217,4,117.85,10.7,41.6,4,3,2.8,2,0,2,2,3,0,4,1,4367,1,55.807658,37.635045,2,2020,7,15,True,True,False,1,False,4,0.0916930202098735,0.6491921605507501,39.28333333333333,2,3.75
19541,4,39.7,10.1,18.9,15,1,2.8,1,0,2,2,0,1,4,1,2172,0,55.69835,37.937427,4,2018,7,17,True,True,True,1,True,0,0.3596477314343574,1.6718107842242795,39.7,1,1.1333333333333333
9090,3,45.7,7.5,24.4,5,2,2.8,1,0,2,2,0,1,4,1,7644,1,55.784177,37.49709,8,2022,2,20,False,True,True,1,False,4,0.0962605315720948,-1.0299709604230574,22.85,1,4.0
